﻿觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil20cm,TxSoil50cm,TxSoil100cm,日照時數(hour),TxSoil10cm
2019-09-01,1006.7,1008.5,2019-09-01 23:32:00,1005.3,2019-09-01 14:56:00,27.9,35.5,2019-09-01 11:38:00,24.6,2019-09-01 17:39:00,87.0,56.0,2019-09-01 12:52:00,1.3,68.0,7.8,243.0,2019-09-01 15:01:00,10.5,,,,,,,,
2019-09-02,1007.3,1008.8,2019-09-02 09:59:00,1005.1,2019-09-02 16:22:00,28.6,34.0,2019-09-02 11:47:00,24.7,2019-09-02 04:51:00,86.0,59.0,2019-09-02 10:31:00,0.5,22.0,5.1,233.0,2019-09-02 12:35:00,0.5,,,,,,,,
2019-09-03,1004.8,1007.1,2019-09-04 00:00:00,1002.6,2019-09-03 15:34:00,28.2,33.9,2019-09-03 11:10:00,25.1,2019-09-03 23:27:00,86.0,62.0,2019-09-03 11:39:00,0.9,28.0,6.0,169.0,2019-09-03 17:06:00,0.0,,,,,,,,
2019-09-04,1004.0,1005.9,2019-09-04 09:23:00,1002.8,2019-09-04 15:21:00,26.6,31.6,2019-09-04 10:06:00,24.3,2019-09-04 04:20:00,91.0,70.0,2019-09-04 10:40:00,1.0,106.0,7.0,247.0,2019-09-04 12:01:00,1.5,,,,,,,,
2019-09-05,1001.7,1003.4,2019-09-05 08:34:00,1000.0,2019-09-05 14:18:00,27.2,32.6,2019-09-05 11:43:00,24.3,2019-09-05 03:10:00,88.0,62.0,2019-09-05 12:20:00,1.1,47.0,8.8,28.0,2019-09-05 15:30:00,0.0,,,,,,,,
2019-09-06,1000.6,1002.6,2019-09-06 22:11:00,998.5,2019-09-06 14:55:00,27.9,33.5,2019-09-06 11:41:00,24.8,2019-09-06 05:20:00,85.0,62.0,2019-09-06 11:42:00,0.9,202.0,4.9,181.0,2019-09-06 17:51:00,0.0,,,,,,,,
2019-09-07,1002.9,1005.0,2019-09-07 22:54:00,1001.0,2019-09-07 03:20:00,28.0,33.3,2019-09-07 11:02:00,24.2,2019-09-07 04:10:00,86.0,62.0,2019-09-07 11:03:00,0.8,23.0,5.0,265.0,2019-09-07 14:10:00,0.0,,,,,,,,
2019-09-08,1004.2,1005.5,2019-09-08 21:13:00,1002.2,2019-09-08 15:41:00,28.4,34.4,2019-09-08 11:14:00,23.3,2019-09-08 05:46:00,84.0,56.0,2019-09-08 11:27:00,0.6,88.0,5.2,349.0,2019-09-08 13:24:00,0.5,,,,,,,,
2019-09-09,1005.3,1007.1,2019-09-09 22:31:00,1003.6,2019-09-09 15:10:00,28.4,33.6,2019-09-09 10:07:00,24.3,2019-09-09 04:29:00,83.0,58.0,2019-09-09 10:07:00,0.6,10.0,4.4,38.0,2019-09-09 12:43:00,0.0,,,,,,,,
2019-09-10,1008.2,1010.7,2019-09-10 23:57:00,1006.5,2019-09-10 02:21:00,27.6,32.8,2019-09-10 12:00:00,23.3,2019-09-10 22:31:00,86.0,62.0,2019-09-10 11:52:00,0.5,11.0,4.1,41.0,2019-09-10 12:51:00,0.0,,,,,,,,
2019-09-11,1009.5,1011.1,2019-09-11 09:12:00,1008.0,2019-09-11 15:54:00,28.2,35.0,2019-09-11 12:58:00,23.1,2019-09-11 04:31:00,85.0,54.0,2019-09-11 12:29:00,0.8,13.0,6.3,36.0,2019-09-11 16:52:00,0.0,,,,,,,,
2019-09-12,1007.2,1009.1,2019-09-12 09:15:00,1005.1,2019-09-12 15:23:00,28.6,33.2,2019-09-12 14:53:00,24.8,2019-09-12 04:30:00,87.0,62.0,2019-09-12 15:09:00,0.7,172.0,6.2,25.0,2019-09-12 17:06:00,0.0,,,,,,,,
2019-09-13,1005.9,1007.5,2019-09-13 09:01:00,1004.4,2019-09-13 15:15:00,28.3,32.9,2019-09-13 10:44:00,24.9,2019-09-13 05:42:00,86.0,63.0,2019-09-13 10:45:00,0.9,25.0,6.1,16.0,2019-09-13 17:03:00,0.0,,,,,,,,
2019-09-14,1005.8,1007.4,2019-09-14 23:00:00,1004.3,2019-09-14 16:26:00,28.0,33.1,2019-09-14 11:19:00,24.0,2019-09-14 03:07:00,83.0,55.0,2019-09-14 11:10:00,1.9,27.0,8.2,44.0,2019-09-14 14:00:00,0.0,,,,,,,,
2019-09-15,1005.7,1007.4,2019-09-15 08:44:00,1004.0,2019-09-15 14:47:00,27.7,32.8,2019-09-15 10:21:00,24.4,2019-09-15 23:59:00,83.0,62.0,2019-09-15 10:05:00,1.8,25.0,10.9,27.0,2019-09-15 14:35:00,0.0,,,,,,,,
2019-09-16,1005.0,1006.3,2019-09-16 08:32:00,1003.8,2019-09-16 14:49:00,27.6,33.3,2019-09-16 11:51:00,23.5,2019-09-16 02:51:00,81.0,59.0,2019-09-16 10:11:00,1.9,28.0,9.1,13.0,2019-09-16 14:07:00,0.0,,,,,,,,
2019-09-17,1006.1,1007.7,2019-09-17 21:04:00,1004.7,2019-09-17 02:22:00,27.2,32.9,2019-09-17 11:26:00,23.3,2019-09-17 02:06:00,74.0,57.0,2019-09-17 11:27:00,2.4,22.0,7.9,13.0,2019-09-17 15:26:00,0.0,,,,,,,,
2019-09-18,1006.9,1008.3,2019-09-18 21:32:00,1005.1,2019-09-18 14:53:00,27.1,32.0,2019-09-18 11:19:00,23.8,2019-09-18 03:59:00,72.0,49.0,2019-09-18 10:54:00,4.8,26.0,15.7,24.0,2019-09-18 15:09:00,0.0,,,,,,,,
2019-09-19,1006.8,1008.4,2019-09-19 08:43:00,1004.8,2019-09-19 15:08:00,26.1,31.1,2019-09-19 11:27:00,23.6,2019-09-19 04:02:00,69.0,52.0,2019-09-19 10:16:00,5.0,24.0,13.8,19.0,2019-09-19 14:34:00,0.0,,,,,,,,
2019-09-20,1003.9,1005.9,2019-09-20 00:05:00,1002.1,2019-09-20 16:09:00,24.9,28.1,2019-09-20 10:23:00,22.1,2019-09-20 21:11:00,74.0,57.0,2019-09-20 23:26:00,6.0,24.0,15.5,30.0,2019-09-20 10:34:00,0.0,,,,,,,,
2019-09-21,1003.7,1007.6,2019-09-21 22:13:00,1001.0,2019-09-21 03:41:00,25.0,29.5,2019-09-21 14:28:00,22.2,2019-09-21 23:30:00,69.0,52.0,2019-09-21 14:29:00,3.8,27.0,11.9,27.0,2019-09-21 00:49:00,0.0,,,,,,,,
2019-09-22,1009.9,1013.5,2019-09-22 21:32:00,1006.3,2019-09-22 02:21:00,25.4,31.6,2019-09-22 12:19:00,20.8,2019-09-22 01:41:00,74.0,49.0,2019-09-22 12:19:00,1.2,19.0,7.8,26.0,2019-09-22 17:26:00,0.0,,,,,,,,
2019-09-23,1014.1,1015.9,2019-09-23 20:42:00,1012.0,2019-09-23 03:14:00,25.5,32.3,2019-09-23 12:36:00,21.4,2019-09-23 23:40:00,71.0,49.0,2019-09-23 10:48:00,2.6,22.0,10.5,45.0,2019-09-23 09:04:00,0.0,,,,,,,,
2019-09-24,1015.0,1016.6,2019-09-24 09:10:00,1013.2,2019-09-24 14:29:00,25.3,32.1,2019-09-24 10:59:00,19.8,2019-09-24 03:50:00,74.0,51.0,2019-09-24 10:59:00,1.7,22.0,7.9,26.0,2019-09-24 12:13:00,0.0,,,,,,,,
2019-09-25,1014.8,1015.9,2019-09-25 08:54:00,1013.5,2019-09-25 14:39:00,25.4,32.3,2019-09-25 12:41:00,20.3,2019-09-25 06:00:00,73.0,52.0,2019-09-25 12:27:00,1.7,22.0,9.4,32.0,2019-09-25 16:43:00,0.0,,,,,,,,
2019-09-26,1014.6,1016.0,2019-09-26 09:14:00,1013.1,2019-09-26 14:51:00,25.8,32.6,2019-09-26 12:56:00,19.6,2019-09-26 05:23:00,79.0,53.0,2019-09-26 10:31:00,1.0,26.0,7.7,32.0,2019-09-26 17:37:00,0.0,,,,,,,,
2019-09-27,1013.4,1015.0,2019-09-28 00:00:00,1011.9,2019-09-27 15:18:00,26.7,32.4,2019-09-27 10:46:00,22.3,2019-09-27 03:51:00,84.0,61.0,2019-09-27 09:53:00,1.0,20.0,6.2,30.0,2019-09-27 11:02:00,0.0,,,,,,,,
2019-09-28,1011.7,1013.4,2019-09-28 09:41:00,1009.8,2019-09-28 15:26:00,27.3,32.8,2019-09-28 12:50:00,23.5,2019-09-28 06:00:00,85.0,61.0,2019-09-28 10:05:00,1.5,23.0,8.1,31.0,2019-09-28 15:26:00,0.0,,,,,,,,
2019-09-29,1008.7,1011.4,2019-09-30 00:00:00,1006.0,2019-09-29 23:56:00,27.5,32.6,2019-09-29 12:28:00,23.6,2019-09-29 01:43:00,86.0,60.0,2019-09-29 10:47:00,1.6,24.0,8.5,26.0,2019-09-29 11:56:00,0.0,,,,,,,,
2019-09-30,1000.4,1006.0,2019-10-01 00:00:00,997.2,2019-09-30 14:40:00,26.8,31.7,2019-09-30 14:00:00,23.4,2019-09-30 02:41:00,84.0,59.0,2019-09-30 11:08:00,3.2,24.0,15.8,24.0,2019-09-30 18:08:00,0.5,,,,,,,,
2019-10-01,1007.4,1009.6,2019-10-01 23:22:00,1001.6,2019-10-01 00:15:00,26.6,32.3,2019-10-01 13:38:00,23.2,2019-10-01 23:31:00,80.0,55.0,2019-10-01 11:49:00,1.3,251.0,11.8,36.0,2019-10-01 00:29:00,1.5,,,,,,,,
2019-10-02,1010.2,1011.6,2019-10-02 08:33:00,1008.9,2019-10-02 16:36:00,27.4,33.9,2019-10-02 11:51:00,22.7,2019-10-02 06:00:00,83.0,52.0,2019-10-02 11:36:00,1.5,237.0,6.7,244.0,2019-10-02 13:47:00,0.0,,,,,,,,
2019-10-03,1011.3,1013.1,2019-10-03 07:59:00,1009.4,2019-10-03 15:29:00,27.5,33.6,2019-10-03 11:38:00,23.4,2019-10-03 23:47:00,84.0,51.0,2019-10-03 14:24:00,0.6,283.0,5.0,268.0,2019-10-03 12:18:00,0.0,,,,,,,,
2019-10-04,1011.1,1012.8,2019-10-04 09:34:00,1009.0,2019-10-04 15:34:00,27.0,32.6,2019-10-04 13:08:00,23.0,2019-10-04 03:22:00,86.0,58.0,2019-10-04 13:56:00,0.4,6.0,5.0,308.0,2019-10-04 13:45:00,0.0,,,,,,,,
2019-10-05,1011.8,1013.5,2019-10-05 23:31:00,1010.3,2019-10-05 14:54:00,27.0,32.7,2019-10-05 12:12:00,23.8,2019-10-05 05:51:00,85.0,58.0,2019-10-05 12:12:00,0.5,14.0,5.3,13.0,2019-10-05 14:45:00,0.0,,,,,,,,
2019-10-06,1013.0,1014.3,2019-10-06 23:52:00,1011.7,2019-10-06 14:33:00,26.4,31.4,2019-10-06 10:35:00,22.7,2019-10-06 03:17:00,86.0,65.0,2019-10-06 12:56:00,0.6,52.0,3.7,270.0,2019-10-06 11:56:00,0.0,,,,,,,,
2019-10-07,1013.9,1015.6,2019-10-07 09:32:00,1012.7,2019-10-07 15:28:00,26.6,33.7,2019-10-07 11:08:00,22.2,2019-10-07 06:08:00,86.0,54.0,2019-10-07 11:10:00,0.6,5.0,5.7,36.0,2019-10-07 16:32:00,0.0,,,,,,,,
2019-10-08,1013.4,1015.0,2019-10-08 09:29:00,1011.8,2019-10-08 14:22:00,26.7,33.4,2019-10-08 13:13:00,22.8,2019-10-08 23:34:00,84.0,55.0,2019-10-08 12:43:00,0.8,17.0,6.3,31.0,2019-10-08 16:20:00,0.0,,,,,,,,
2019-10-09,1012.4,1014.1,2019-10-09 09:13:00,1010.2,2019-10-09 15:15:00,26.0,31.8,2019-10-09 12:15:00,22.2,2019-10-09 02:20:00,84.0,59.0,2019-10-09 14:45:00,0.6,34.0,4.4,32.0,2019-10-09 16:26:00,0.0,,,,,,,,
2019-10-10,1011.2,1013.3,2019-10-10 08:35:00,1009.4,2019-10-10 15:14:00,25.7,32.9,2019-10-10 11:26:00,21.4,2019-10-10 23:55:00,82.0,52.0,2019-10-10 11:27:00,0.9,15.0,6.0,4.0,2019-10-10 15:40:00,0.0,,,,,,,,
2019-10-11,1009.8,1011.7,2019-10-11 08:53:00,1007.7,2019-10-11 15:21:00,25.3,31.8,2019-10-11 13:57:00,20.5,2019-10-11 02:06:00,84.0,57.0,2019-10-11 13:17:00,0.6,24.0,4.5,23.0,2019-10-11 10:34:00,0.0,,,,,,,,
2019-10-12,1010.4,1011.9,2019-10-12 21:49:00,1009.0,2019-10-12 14:50:00,26.1,32.0,2019-10-12 11:52:00,22.1,2019-10-12 06:05:00,85.0,61.0,2019-10-12 10:17:00,0.7,3.0,5.4,33.0,2019-10-12 14:32:00,0.0,,,,,,,,
2019-10-13,1012.4,1013.8,2019-10-13 09:43:00,1011.0,2019-10-13 03:19:00,26.1,32.4,2019-10-13 11:38:00,22.2,2019-10-13 23:25:00,80.0,56.0,2019-10-13 11:39:00,1.8,25.0,9.7,23.0,2019-10-13 15:58:00,0.0,,,,,,,,
2019-10-14,1014.7,1016.4,2019-10-14 23:46:00,1013.3,2019-10-14 14:45:00,25.1,30.7,2019-10-14 13:52:00,22.3,2019-10-14 23:49:00,69.0,57.0,2019-10-14 18:54:00,3.0,25.0,11.1,20.0,2019-10-14 14:37:00,0.0,,,,,,,,
2019-10-15,1015.8,1017.6,2019-10-15 09:33:00,1014.0,2019-10-15 15:49:00,24.8,31.2,2019-10-15 10:27:00,20.8,2019-10-15 23:51:00,64.0,47.0,2019-10-15 12:34:00,2.9,24.0,10.8,20.0,2019-10-15 16:28:00,0.0,,,,,,,,
2019-10-16,1015.2,1016.8,2019-10-16 09:17:00,1013.2,2019-10-16 15:09:00,24.2,31.5,2019-10-16 12:09:00,19.8,2019-10-16 06:11:00,73.0,51.0,2019-10-16 11:54:00,2.6,23.0,10.0,32.0,2019-10-16 17:23:00,0.0,,,,,,,,
2019-10-17,1014.2,1015.7,2019-10-17 09:06:00,1012.1,2019-10-17 15:05:00,24.6,31.3,2019-10-17 10:56:00,20.6,2019-10-17 06:15:00,72.0,52.0,2019-10-17 11:23:00,2.9,23.0,10.9,33.0,2019-10-17 13:46:00,0.0,,,,,,,,
2019-10-18,1014.1,1015.5,2019-10-18 09:02:00,1012.3,2019-10-18 14:17:00,24.2,31.1,2019-10-18 12:24:00,20.3,2019-10-18 02:24:00,67.0,44.0,2019-10-18 10:35:00,3.3,24.0,10.4,25.0,2019-10-18 16:44:00,0.0,,,,,,,,
2019-10-19,1014.6,1016.4,2019-10-19 08:52:00,1013.1,2019-10-19 15:13:00,23.8,30.1,2019-10-19 11:27:00,19.8,2019-10-19 02:14:00,75.0,55.0,2019-10-19 11:04:00,3.4,25.0,11.2,19.0,2019-10-19 15:00:00,0.0,,,,,,,,
2019-10-20,1013.6,1015.7,2019-10-20 08:38:00,1011.8,2019-10-20 15:04:00,23.5,29.1,2019-10-20 12:30:00,20.0,2019-10-20 05:41:00,71.0,50.0,2019-10-20 11:33:00,3.4,24.0,10.4,29.0,2019-10-20 14:48:00,0.0,,,,,,,,
2019-10-21,1011.7,1013.5,2019-10-21 08:40:00,1009.7,2019-10-21 15:38:00,23.3,31.0,2019-10-21 11:06:00,19.0,2019-10-21 23:14:00,74.0,50.0,2019-10-21 11:06:00,1.9,31.0,8.1,8.0,2019-10-21 14:28:00,0.0,,,,,,,,
2019-10-22,1010.3,1011.8,2019-10-22 09:03:00,1008.5,2019-10-22 14:45:00,23.3,31.3,2019-10-22 12:09:00,17.3,2019-10-22 02:20:00,77.0,50.0,2019-10-22 10:53:00,0.9,39.0,5.3,258.0,2019-10-22 12:58:00,0.0,,,,,,,,
2019-10-23,1010.9,1013.0,2019-10-23 21:31:00,1009.4,2019-10-23 03:48:00,24.0,31.2,2019-10-23 12:48:00,19.0,2019-10-23 04:19:00,78.0,48.0,2019-10-23 13:38:00,1.4,14.0,8.5,30.0,2019-10-23 16:19:00,0.0,,,,,,,,
2019-10-24,1013.2,1015.0,2019-10-24 23:05:00,1011.6,2019-10-24 02:50:00,23.9,31.3,2019-10-24 12:27:00,20.0,2019-10-24 23:59:00,77.0,50.0,2019-10-24 11:07:00,1.9,24.0,8.3,29.0,2019-10-24 14:25:00,0.0,,,,,,,,
2019-10-25,1014.9,1016.4,2019-10-25 21:37:00,1013.0,2019-10-25 15:01:00,24.0,31.0,2019-10-25 13:37:00,18.3,2019-10-25 02:41:00,77.0,51.0,2019-10-25 11:59:00,1.2,21.0,6.6,354.0,2019-10-25 16:42:00,0.0,,,,,,,,
2019-10-26,1015.0,1016.7,2019-10-26 09:53:00,1013.2,2019-10-26 15:18:00,23.6,31.1,2019-10-26 13:23:00,18.5,2019-10-26 04:14:00,78.0,53.0,2019-10-26 13:02:00,1.2,22.0,6.7,30.0,2019-10-26 16:10:00,0.0,,,,,,,,
2019-10-27,1013.3,1015.4,2019-10-27 08:51:00,1011.0,2019-10-27 14:26:00,23.5,31.2,2019-10-27 12:33:00,18.6,2019-10-27 06:11:00,82.0,54.0,2019-10-27 10:27:00,1.3,25.0,8.5,31.0,2019-10-27 16:14:00,0.0,,,,,,,,
2019-10-28,1012.8,1014.0,2019-10-28 06:57:00,1011.0,2019-10-28 13:42:00,23.5,30.6,2019-10-28 10:40:00,18.7,2019-10-28 04:24:00,85.0,59.0,2019-10-28 10:40:00,1.5,22.0,7.6,36.0,2019-10-28 15:20:00,0.0,,,,,,,,
2019-10-29,1013.4,1014.8,2019-10-29 21:26:00,1012.1,2019-10-29 01:59:00,23.1,27.1,2019-10-29 11:30:00,21.1,2019-10-29 02:14:00,80.0,65.0,2019-10-29 14:05:00,3.4,25.0,10.8,27.0,2019-10-29 08:43:00,0.0,,,,,,,,
2019-10-30,1013.8,1015.0,2019-10-30 21:14:00,1012.5,2019-10-30 14:36:00,24.1,29.4,2019-10-30 11:30:00,20.8,2019-10-30 23:30:00,78.0,56.0,2019-10-30 11:30:00,2.6,22.0,9.7,23.0,2019-10-30 15:50:00,0.0,,,,,,,,
2019-10-31,1013.7,1014.9,2019-10-31 08:39:00,1012.3,2019-10-31 14:23:00,24.0,30.3,2019-10-31 11:44:00,19.6,2019-10-31 03:14:00,85.0,63.0,2019-10-31 11:44:00,1.8,20.0,9.1,14.0,2019-10-31 14:53:00,0.0,,,,,,,,
2019-11-01,1012.9,1014.9,2019-11-01 08:09:00,1011.0,2019-11-01 15:35:00,24.8,31.1,2019-11-01 11:24:00,20.9,2019-11-01 04:47:00,83.0,61.0,2019-11-01 11:25:00,1.3,17.0,7.9,21.0,2019-11-01 15:54:00,0.0,,,,,,,,
2019-11-02,1011.7,1013.3,2019-11-02 07:59:00,1009.9,2019-11-02 14:01:00,24.3,31.0,2019-11-02 11:23:00,19.0,2019-11-02 05:41:00,82.0,56.0,2019-11-02 11:04:00,1.2,24.0,6.9,31.0,2019-11-02 18:40:00,0.0,,,,,,,,
2019-11-03,1011.5,1013.6,2019-11-03 08:57:00,1010.1,2019-11-03 14:46:00,24.1,31.0,2019-11-03 12:18:00,19.4,2019-11-03 05:24:00,81.0,60.0,2019-11-03 12:05:00,2.8,23.0,11.1,33.0,2019-11-03 17:48:00,0.0,,,,,,,,
2019-11-04,1011.0,1012.9,2019-11-04 09:12:00,1009.5,2019-11-04 13:54:00,23.2,27.6,2019-11-04 11:32:00,21.4,2019-11-04 23:31:00,72.0,59.0,2019-11-04 12:18:00,4.5,24.0,12.0,27.0,2019-11-04 12:05:00,0.0,,,,,,,,
2019-11-05,1009.3,1010.9,2019-11-05 00:02:00,1007.5,2019-11-05 14:51:00,23.2,28.2,2019-11-05 12:29:00,20.0,2019-11-05 22:51:00,71.0,57.0,2019-11-05 13:08:00,3.6,22.0,10.8,28.0,2019-11-05 13:52:00,0.0,,,,,,,,
2019-11-06,1008.8,1010.3,2019-11-06 08:32:00,1007.1,2019-11-06 16:06:00,22.9,29.7,2019-11-06 12:12:00,18.5,2019-11-06 03:10:00,73.0,52.0,2019-11-06 12:20:00,1.7,17.0,9.5,37.0,2019-11-06 14:40:00,0.0,,,,,,,,
2019-11-07,1010.0,1011.9,2019-11-07 21:07:00,1008.0,2019-11-07 14:30:00,23.2,29.7,2019-11-07 11:43:00,19.1,2019-11-07 05:08:00,73.0,52.0,2019-11-07 11:43:00,2.9,25.0,12.0,23.0,2019-11-07 15:54:00,0.0,,,,,,,,
2019-11-08,1013.1,1015.1,2019-11-08 22:39:00,1011.0,2019-11-08 01:41:00,22.6,28.1,2019-11-08 11:29:00,19.4,2019-11-09 00:00:00,69.0,51.0,2019-11-08 11:46:00,4.5,24.0,12.8,29.0,2019-11-08 15:14:00,0.0,,,,,,,,
2019-11-09,1014.6,1016.9,2019-11-09 09:05:00,1012.4,2019-11-09 15:26:00,21.3,28.0,2019-11-09 12:35:00,15.9,2019-11-10 00:00:00,68.0,47.0,2019-11-09 11:32:00,3.5,24.0,11.1,28.0,2019-11-09 16:19:00,0.0,,,,,,,,
2019-11-10,1013.3,1015.5,2019-11-10 08:40:00,1010.4,2019-11-10 15:22:00,20.2,28.2,2019-11-10 11:28:00,13.7,2019-11-10 04:01:00,76.0,49.0,2019-11-10 11:28:00,1.0,19.0,7.1,21.0,2019-11-10 17:36:00,0.0,,,,,,,,
2019-11-11,1013.5,1015.3,2019-11-11 23:24:00,1012.1,2019-11-11 14:37:00,20.6,28.4,2019-11-11 12:27:00,15.3,2019-11-11 02:51:00,78.0,45.0,2019-11-11 12:27:00,0.8,18.0,5.7,24.0,2019-11-11 08:23:00,0.0,,,,,,,,
2019-11-12,1015.0,1016.8,2019-11-12 09:26:00,1013.4,2019-11-12 15:47:00,20.0,30.0,2019-11-12 12:26:00,12.8,2019-11-12 06:07:00,81.0,36.0,2019-11-12 12:27:00,0.4,14.0,4.0,183.0,2019-11-12 10:59:00,0.0,,,,,,,,
2019-11-13,1016.2,1018.5,2019-11-13 09:08:00,1014.4,2019-11-13 15:14:00,21.4,28.6,2019-11-13 12:31:00,14.4,2019-11-13 06:03:00,81.0,56.0,2019-11-13 10:32:00,1.2,24.0,7.3,25.0,2019-11-13 23:37:00,0.0,,,,,,,,
2019-11-14,1015.2,1017.0,2019-11-14 09:42:00,1013.3,2019-11-14 15:16:00,21.7,27.6,2019-11-14 11:22:00,17.9,2019-11-14 23:01:00,69.0,51.0,2019-11-14 11:15:00,3.1,23.0,11.1,23.0,2019-11-14 13:13:00,0.0,,,,,,,,
2019-11-15,1014.1,1015.7,2019-11-15 09:12:00,1012.5,2019-11-15 15:05:00,21.1,29.1,2019-11-15 11:19:00,16.3,2019-11-15 06:21:00,76.0,50.0,2019-11-15 11:21:00,1.1,32.0,6.2,18.0,2019-11-15 16:07:00,0.0,,,,,,,,
2019-11-16,1013.9,1015.6,2019-11-16 09:01:00,1012.3,2019-11-16 14:46:00,20.5,28.0,2019-11-16 12:29:00,14.6,2019-11-16 05:40:00,84.0,54.0,2019-11-16 10:11:00,0.5,13.0,4.6,21.0,2019-11-16 13:06:00,0.0,,,,,,,,
2019-11-17,1013.4,1015.0,2019-11-17 08:09:00,1011.1,2019-11-17 15:12:00,22.0,30.6,2019-11-17 11:04:00,14.7,2019-11-17 05:28:00,84.0,50.0,2019-11-17 11:04:00,0.9,20.0,4.9,358.0,2019-11-17 12:08:00,0.0,,,,,,,,
2019-11-18,1012.6,1014.2,2019-11-18 08:27:00,1010.6,2019-11-18 13:38:00,22.4,28.4,2019-11-18 13:16:00,18.6,2019-11-18 00:30:00,82.0,65.0,2019-11-18 13:41:00,3.6,23.0,12.4,15.0,2019-11-18 17:39:00,0.0,,,,,,,,
2019-11-19,1013.6,1015.4,2019-11-19 21:52:00,1011.9,2019-11-19 02:22:00,19.8,23.0,2019-11-19 10:26:00,18.5,2019-11-19 21:30:00,70.0,58.0,2019-11-19 12:48:00,4.9,24.0,13.8,36.0,2019-11-19 06:57:00,0.0,,,,,,,,
2019-11-20,1014.8,1016.9,2019-11-20 09:01:00,1013.2,2019-11-20 15:43:00,20.9,27.0,2019-11-20 13:47:00,17.8,2019-11-20 23:59:00,70.0,52.0,2019-11-20 11:03:00,3.2,22.0,11.0,28.0,2019-11-20 16:53:00,0.0,,,,,,,,
2019-11-21,1014.0,1015.7,2019-11-21 08:47:00,1011.9,2019-11-21 14:52:00,21.5,29.4,2019-11-21 11:40:00,15.7,2019-11-21 06:18:00,80.0,51.0,2019-11-21 11:41:00,2.9,24.0,12.6,28.0,2019-11-21 16:39:00,0.0,,,,,,,,
2019-11-22,1013.1,1014.2,2019-11-22 09:47:00,1011.3,2019-11-22 15:39:00,22.9,28.4,2019-11-22 11:14:00,19.7,2019-11-22 23:53:00,84.0,62.0,2019-11-22 11:16:00,3.0,23.0,11.5,28.0,2019-11-22 04:37:00,0.0,,,,,,,,
2019-11-23,1014.7,1016.9,2019-11-23 09:16:00,1012.8,2019-11-23 03:43:00,21.8,27.7,2019-11-23 12:44:00,17.3,2019-11-23 04:49:00,90.0,71.0,2019-11-23 12:20:00,0.9,15.0,6.2,28.0,2019-11-23 16:06:00,0.0,,,,,,,,
2019-11-24,1015.5,1017.1,2019-11-24 09:06:00,1013.9,2019-11-24 03:15:00,23.1,29.4,2019-11-24 12:47:00,19.4,2019-11-24 23:55:00,85.0,61.0,2019-11-24 10:57:00,1.6,22.0,8.4,21.0,2019-11-24 09:27:00,0.0,,,,,,,,
2019-11-25,1017.3,1019.0,2019-11-25 09:14:00,1015.4,2019-11-25 15:12:00,22.4,30.4,2019-11-25 11:39:00,18.7,2019-11-25 01:46:00,81.0,55.0,2019-11-25 11:40:00,3.1,23.0,12.9,19.0,2019-11-25 16:08:00,0.0,,,,,,,,
2019-11-26,1017.8,1019.5,2019-11-26 09:32:00,1015.7,2019-11-26 15:07:00,22.3,28.6,2019-11-26 12:32:00,19.0,2019-11-26 05:00:00,73.0,54.0,2019-11-26 12:33:00,2.0,23.0,8.9,24.0,2019-11-26 00:26:00,0.0,,,,,,,,
2019-11-27,1017.3,1019.2,2019-11-27 08:56:00,1014.6,2019-11-27 14:41:00,21.9,30.3,2019-11-27 11:55:00,18.2,2019-11-27 02:51:00,81.0,55.0,2019-11-27 11:56:00,2.5,23.0,10.0,22.0,2019-11-27 17:00:00,0.0,,,,,,,,
2019-11-28,1018.5,1020.1,2019-11-28 09:33:00,1016.5,2019-11-28 14:02:00,19.5,23.9,2019-11-28 11:08:00,15.9,2019-11-28 23:28:00,74.0,61.0,2019-11-28 12:20:00,5.0,23.0,15.4,27.0,2019-11-28 12:24:00,0.0,,,,,,,,
2019-11-29,1019.0,1020.8,2019-11-29 09:13:00,1017.5,2019-11-29 15:27:00,20.1,26.1,2019-11-29 11:55:00,15.4,2019-11-29 01:17:00,67.0,47.0,2019-11-29 11:55:00,2.4,23.0,7.6,19.0,2019-11-29 15:10:00,0.0,,,,,,,,
2019-11-30,1017.9,1019.5,2019-11-30 09:28:00,1015.8,2019-11-30 14:28:00,20.1,26.5,2019-11-30 10:58:00,14.4,2019-11-30 06:27:00,83.0,56.0,2019-11-30 10:33:00,0.7,33.0,6.4,19.0,2019-11-30 13:47:00,0.0,,,,,,,,
2019-12-01,1016.2,1018.0,2019-12-01 00:37:00,1013.8,2019-12-01 14:42:00,21.1,29.8,2019-12-01 12:29:00,16.4,2019-12-01 03:30:00,83.0,50.0,2019-12-01 12:43:00,1.6,21.0,6.7,18.0,2019-12-01 15:39:00,0.0,,,,,,,,
